"sub","ses","run","fd_mean","dvars_mean","globalsignal_mean","task","task_factor"
"sub-0050","ses-01","run-02",0.0927282755538909,37.6133710269091,3908.30447990163,"alignvideo","alignvideo"
"sub-0050","ses-01","run-03",0.113694405501281,39.1951599862069,3904.91218375017,"alignvideo","alignvideo"
"sub-0050","ses-01","run-04",0.107572578611424,38.5899035587748,3894.99159769523,"alignvideo","alignvideo"
"sub-0050","ses-02","run-01",0.113371612642482,42.2921196658711,3467.98745837348,"alignvideo","alignvideo"
"sub-0050","ses-02","run-02",0.142755533104736,40.5855979720129,3461.27575192027,"alignvideo","alignvideo"
"sub-0050","ses-02","run-03",0.139675294997753,40.7537341210026,3467.39953279672,"alignvideo","alignvideo"
"sub-0050","ses-02","run-04",0.126531272582694,38.2734540010953,3385.74334081396,"alignvideo","alignvideo"
"sub-0050","ses-03","run-01",0.0966419352595155,36.9547973252595,3363.82559486153,"alignvideo","alignvideo"
"sub-0050","ses-03","run-02",0.122256457179085,42.2702490374813,3347.2058612966,"alignvideo","alignvideo"
"sub-0050","ses-03","run-03",0.113526708052068,41.1906894219925,3358.72244898564,"alignvideo","alignvideo"
"sub-0050","ses-04","run-01",0.0890399490819731,43.1938479660616,4115.50846537085,"alignvideo","alignvideo"
"sub-0050","ses-04","run-02",0.134971046908108,41.4377016627027,4118.92843014321,"alignvideo","alignvideo"
"sub-0051","ses-01","run-01",0.161844024996828,38.6343552248134,3815.62615093894,"alignvideo","alignvideo"
"sub-0051","ses-01","run-02",0.1527515801568,40.9851484181818,3811.8630679699,"alignvideo","alignvideo"
"sub-0051","ses-01","run-03",0.224913684912315,42.0069167862069,3808.17743634879,"alignvideo","alignvideo"
"sub-0051","ses-01","run-04",0.130319488714404,37.1279547177152,3803.0162442198,"alignvideo","alignvideo"
"sub-0051","ses-02","run-01",0.199927469793556,44.4472734379475,4022.32707750782,"alignvideo","alignvideo"
"sub-0051","ses-02","run-02",0.209247500492465,38.7488301334769,4212.48004474819,"alignvideo","alignvideo"
"sub-0051","ses-02","run-03",0.216359826688462,39.9908506378565,4224.48241639474,"alignvideo","alignvideo"
"sub-0051","ses-02","run-04",0.2422176465115,40.6403658893757,4211.86262469256,"alignvideo","alignvideo"
"sub-0051","ses-03","run-01",0.169654277121453,43.4709507093426,4092.17068128105,"alignvideo","alignvideo"
"sub-0051","ses-03","run-02",0.1559070609997,40.0907103290855,4126.80282751234,"alignvideo","alignvideo"
"sub-0051","ses-03","run-03",0.163820085258741,47.0540102133459,4062.91754972978,"alignvideo","alignvideo"
"sub-0051","ses-04","run-01",0.162770183894491,40.537720875296,4124.00206842172,"alignvideo","alignvideo"
"sub-0051","ses-04","run-02",0.179906580355459,43.3682890778378,4113.32290321973,"alignvideo","alignvideo"
"sub-0052","ses-01","run-01",0.110275693787313,41.3057099794776,3861.14353190942,"alignvideo","alignvideo"
"sub-0052","ses-01","run-02",0.122638026929935,40.7246176705455,3861.12222363968,"alignvideo","alignvideo"
"sub-0052","ses-01","run-03",0.10645622513399,41.2299053359606,3880.76434577043,"alignvideo","alignvideo"
"sub-0052","ses-01","run-04",0.136774462197848,41.2728477516556,3875.51837236048,"alignvideo","alignvideo"
"sub-0052","ses-02","run-01",0.107388052502387,35.0198695883055,3538.5866576282,"alignvideo","alignvideo"
"sub-0052","ses-02","run-02",0.111039008357373,37.0007832276642,3567.27249375669,"alignvideo","alignvideo"
"sub-0052","ses-02","run-03",0.135260427970614,36.2758528530683,3500.88587044714,"alignvideo","alignvideo"
"sub-0052","ses-02","run-04",0.146135775203505,36.8437445564075,3495.27543177491,"alignvideo","alignvideo"
"sub-0052","ses-03","run-01",0.108505184833045,38.8880177923875,3550.02210336917,"alignvideo","alignvideo"
"sub-0052","ses-03","run-02",0.126251260925937,38.8304660007496,3516.22962563701,"alignvideo","alignvideo"
"sub-0052","ses-03","run-03",0.168706242869455,35.5998242058271,3487.91630617566,"alignvideo","alignvideo"
"sub-0052","ses-04","run-01",0.101429899093054,38.0341031136543,3544.36497490592,"alignvideo","alignvideo"
"sub-0052","ses-04","run-02",0.118665727511351,39.8040710594595,3524.8339870613,"alignvideo","alignvideo"
"sub-0053","ses-01","run-01",0.0900544622630597,35.1720857080224,3020.06625820669,"alignvideo","alignvideo"
"sub-0053","ses-01","run-02",0.0826294323802909,34.9284753505455,3007.5897714299,"alignvideo","alignvideo"
"sub-0053","ses-01","run-03",0.0905944163896946,39.5920621497537,3007.26456610647,"alignvideo","alignvideo"
"sub-0053","ses-01","run-04",0.0865667377537086,36.0860780910596,3003.47805300302,"alignvideo","alignvideo"
"sub-0053","ses-02","run-01",0.0793365784130071,41.850058202864,2829.67704975167,"alignvideo","alignvideo"
"sub-0053","ses-02","run-02",0.112139257481701,39.3354286528525,2808.27638446853,"alignvideo","alignvideo"
"sub-0053","ses-02","run-03",0.093890049573898,39.542053988764,2810.70175773718,"alignvideo","alignvideo"
"sub-0053","ses-02","run-04",0.0723315578937568,40.0688366911281,2803.92020422973,"alignvideo","alignvideo"
"sub-0053","ses-03","run-01",0.0999044828794117,39.5262362534602,2998.40746151202,"alignvideo","alignvideo"
"sub-0053","ses-03","run-02",0.100297288133283,37.4331404137931,2980.30404695402,"alignvideo","alignvideo"
"sub-0053","ses-03","run-03",0.0919171702257142,38.3261876672932,2993.43123729378,"alignvideo","alignvideo"
"sub-0053","ses-04","run-01",0.0930743130083662,39.9655627340174,3241.43510462928,"alignvideo","alignvideo"
"sub-0053","ses-04","run-02",0.0791586736477838,36.7462868302703,3221.1336558393,"alignvideo","alignvideo"
"sub-0055","ses-01","run-01",0.159642643479664,40.8414671651119,3199.46368468582,"alignvideo","alignvideo"
"sub-0055","ses-01","run-02",0.123551214993149,44.1536508036364,3213.24340877698,"alignvideo","alignvideo"
"sub-0055","ses-01","run-03",0.142313440295172,42.9328989477832,3208.53157164329,"alignvideo","alignvideo"
"sub-0055","ses-01","run-04",0.152356856449007,39.4967712930464,3163.91216286986,"alignvideo","alignvideo"
"sub-0055","ses-02","run-01",0.15119704624821,40.5401173221957,2990.28668082417,"alignvideo","alignvideo"
"sub-0055","ses-02","run-02",0.133014710890205,41.7482773153929,3000.80447004585,"alignvideo","alignvideo"
"sub-0055","ses-02","run-03",0.127024081748505,43.6183247398444,3005.9823319858,"alignvideo","alignvideo"
"sub-0055","ses-02","run-04",0.110035654203943,43.8843777064622,3026.14055984348,"alignvideo","alignvideo"
"sub-0055","ses-03","run-01",0.147516410688581,39.8245099584775,3325.33538971783,"alignvideo","alignvideo"
"sub-0055","ses-03","run-02",0.13961092331934,42.1362321169415,3292.46402041199,"alignvideo","alignvideo"
"sub-0055","ses-03","run-03",0.14342739206391,38.772773712406,3309.77870308494,"alignvideo","alignvideo"
"sub-0055","ses-04","run-01",0.127564048331413,45.8585707434886,3528.01465959451,"alignvideo","alignvideo"
"sub-0055","ses-04","run-02",0.137988733435946,37.7720311881081,3543.60695064406,"alignvideo","alignvideo"
"sub-0056","ses-01","run-01",0.068581609073694,33.1482253507463,3269.24578938856,"alignvideo","alignvideo"
"sub-0056","ses-01","run-02",0.0714995566404363,32.065514144,3265.2865888332,"alignvideo","alignvideo"
"sub-0056","ses-01","run-03",0.0665777794416748,33.4437917586207,3259.98003869337,"alignvideo","alignvideo"
"sub-0056","ses-01","run-04",0.0749021883970198,33.0623241895695,3262.30090253996,"alignvideo","alignvideo"
"sub-0056","ses-02","run-01",0.0747192379642004,32.9293639582339,3434.19632895019,"alignvideo","alignvideo"
"sub-0056","ses-02","run-02",0.0784274888417653,31.990631121098,3454.09305444462,"alignvideo","alignvideo"
"sub-0056","ses-02","run-03",0.0658909609972774,33.4091194286949,3442.89768545417,"alignvideo","alignvideo"
"sub-0056","ses-02","run-04",0.0782605837387075,32.9225407042716,3471.80293528047,"alignvideo","alignvideo"
"sub-0056","ses-03","run-01",0.0667983787146539,32.0475316747405,3060.65656207525,"alignvideo","alignvideo"
"sub-0056","ses-03","run-02",0.0681817626329835,32.6882912938531,3048.8986080195,"alignvideo","alignvideo"
"sub-0056","ses-03","run-03",0.0785962901035714,32.3492557744361,3029.27836828051,"alignvideo","alignvideo"
"sub-0056","ses-04","run-01",0.0928281326777584,32.359573332281,3165.11891005439,"alignvideo","alignvideo"
"sub-0056","ses-04","run-02",0.0875321535891892,31.3668180237838,3144.64389025164,"alignvideo","alignvideo"
"sub-0057","ses-01","run-01",0.0947333722835821,36.2268913684701,3109.05746531135,"alignvideo","alignvideo"
"sub-0057","ses-01","run-02",0.118974455495927,37.3839402829091,3116.15246771309,"alignvideo","alignvideo"
"sub-0057","ses-01","run-03",0.106655714599015,36.1750366285714,3131.49837072614,"alignvideo","alignvideo"
"sub-0057","ses-01","run-04",0.118015822110099,38.6534604519868,2912.77043420337,"alignvideo","alignvideo"
"sub-0057","ses-02","run-01",0.131684371157518,33.8989230763723,2840.04895441645,"alignvideo","alignvideo"
"sub-0057","ses-02","run-02",0.113765420461888,37.4578604079656,2806.41741915182,"alignvideo","alignvideo"
"sub-0057","ses-02","run-03",0.134416600163768,38.0039276594641,2801.42847770037,"alignvideo","alignvideo"
"sub-0057","ses-02","run-04",0.123099962757152,36.6939970361446,2774.10901208319,"alignvideo","alignvideo"
"sub-0057","ses-03","run-01",0.121082865613149,38.2492662422145,3167.93229731102,"alignvideo","alignvideo"
"sub-0057","ses-03","run-02",0.11348759044033,37.4559958455772,3157.89783671684,"alignvideo","alignvideo"
"sub-0057","ses-03","run-03",0.0957980383509398,36.8445273919173,3177.22664136779,"alignvideo","alignvideo"
"sub-0058","ses-01","run-01",0.120987614056343,39.3822889692164,3186.79043181785,"alignvideo","alignvideo"
"sub-0058","ses-01","run-02",0.127898280083636,38.304927264,3228.77636211386,"alignvideo","alignvideo"
"sub-0058","ses-01","run-03",0.15030038208934,34.7296130571429,3175.09412886206,"alignvideo","alignvideo"
"sub-0058","ses-01","run-04",0.130157518021523,36.6623442036424,3203.61044733476,"alignvideo","alignvideo"
"sub-0058","ses-02","run-01",0.100455280759666,42.9846958627685,2826.95644286819,"alignvideo","alignvideo"
"sub-0058","ses-02","run-02",0.109356256363983,37.6794643955867,2819.52365869094,"alignvideo","alignvideo"
"sub-0058","ses-02","run-03",0.0999473755194468,39.4178062523768,2795.72929617602,"alignvideo","alignvideo"
"sub-0058","ses-02","run-04",0.0850586155021139,41.8372229890471,2798.50622947702,"alignvideo","alignvideo"
"sub-0058","ses-03","run-01",0.122756604365398,39.3803498814879,2798.75106833774,"alignvideo","alignvideo"
"sub-0058","ses-03","run-02",0.101850998735457,41.7005230562219,2757.75381406736,"alignvideo","alignvideo"
"sub-0058","ses-03","run-03",0.137536804079887,38.3423346231203,2768.25564207538,"alignvideo","alignvideo"
"sub-0058","ses-04","run-01",0.120940276885477,41.6833727490134,2753.51636876924,"alignvideo","alignvideo"
"sub-0058","ses-04","run-02",0.0953138147690811,36.8132990410811,2736.63904737478,"alignvideo","alignvideo"
"sub-0059","ses-01","run-01",0.140150515741604,37.1636087770522,3672.87352902188,"alignvideo","alignvideo"
"sub-0059","ses-01","run-02",0.111341330779418,39.2390468305455,3619.19581603893,"alignvideo","alignvideo"
"sub-0059","ses-01","run-03",0.10106136406936,36.2400073586207,3638.31208078408,"alignvideo","alignvideo"
"sub-0059","ses-01","run-04",0.118938482478477,38.7074623443709,3629.22067951623,"alignvideo","alignvideo"
"sub-0059","ses-02","run-01",0.105210767443437,43.8865696026253,3459.09113751219,"alignvideo","alignvideo"
"sub-0059","ses-02","run-02",0.0899269545256189,41.4709219617869,3461.94751178228,"alignvideo","alignvideo"
"sub-0059","ses-02","run-03",0.1128329306414,36.8826061382887,3425.79470697415,"alignvideo","alignvideo"
"sub-0059","ses-02","run-04",0.10968712102398,39.0598906922234,3462.41744795975,"alignvideo","alignvideo"
"sub-0059","ses-03","run-01",0.145207271007785,38.0406947880623,3573.72728639598,"alignvideo","alignvideo"
"sub-0059","ses-03","run-02",0.148518229775562,39.5941903755622,3538.3505662169,"alignvideo","alignvideo"
"sub-0059","ses-03","run-03",0.113810056353665,38.3771544454887,3496.51611792207,"alignvideo","alignvideo"
"sub-0059","ses-04","run-01",0.111509881856354,38.5107459344909,3311.55301268119,"alignvideo","alignvideo"
"sub-0059","ses-04","run-02",0.110689429540541,35.0365024313514,3273.34354599255,"alignvideo","alignvideo"
"sub-0060","ses-01","run-01",0.068816666902985,28.932403505597,3169.54669465154,"alignvideo","alignvideo"
"sub-0060","ses-01","run-02",0.0702749987473454,29.1762632850909,3178.84203736852,"alignvideo","alignvideo"
"sub-0060","ses-01","run-03",0.0757091958685714,30.1740975527094,3164.01320912605,"alignvideo","alignvideo"
"sub-0060","ses-01","run-04",0.0743580485678808,29.7029058733444,3168.74815009451,"alignvideo","alignvideo"
"sub-0060","ses-02","run-01",0.0787232266634845,31.6227308663484,3206.22361401464,"alignvideo","alignvideo"
"sub-0060","ses-02","run-02",0.0813084676708288,31.6477578912809,3206.13078657591,"alignvideo","alignvideo"
"sub-0060","ses-02","run-03",0.0840895909956784,30.9048332990493,3207.63309447813,"alignvideo","alignvideo"
"sub-0060","ses-02","run-04",0.115606040136692,32.5487355618839,3185.75827434581,"alignvideo","alignvideo"
"sub-0060","ses-03","run-01",0.0797744217102076,30.2370031686851,3198.42288045582,"alignvideo","alignvideo"
"sub-0060","ses-03","run-02",0.0726476882826087,30.4394649790105,3206.05542907386,"alignvideo","alignvideo"
"sub-0060","ses-03","run-03",0.0724103352574492,30.3021246644737,3202.2479706843,"alignvideo","alignvideo"
"sub-0060","ses-04","run-01",0.0799173588307813,31.4814251239148,3201.06176218418,"alignvideo","alignvideo"
"sub-0060","ses-04","run-02",0.0792341302421621,32.0529444745946,3155.63868472162,"alignvideo","alignvideo"
"sub-0061","ses-01","run-01",0.111033784822201,33.6003681744403,3645.5157416527,"alignvideo","alignvideo"
"sub-0061","ses-01","run-02",0.109468499371345,37.7046108021818,3627.60733778442,"alignvideo","alignvideo"
"sub-0061","ses-01","run-03",0.106794023167097,35.4976756322581,3608.02036059355,"alignvideo","alignvideo"
"sub-0061","ses-01","run-04",0.0983075011942218,34.5930382201987,3618.46996957269,"alignvideo","alignvideo"
"sub-0061","ses-02","run-01",0.111473762225537,35.3740845990453,3492.21817846285,"alignvideo","alignvideo"
"sub-0061","ses-02","run-02",0.103936263624327,34.4008554962325,3506.76379345873,"alignvideo","alignvideo"
"sub-0061","ses-02","run-03",0.104453156675281,35.837760832325,3538.83585857307,"alignvideo","alignvideo"
"sub-0061","ses-02","run-04",0.0982377279984666,35.7758372343921,3546.5781038402,"alignvideo","alignvideo"
"sub-0061","ses-03","run-01",0.0921702427427335,34.1097081937716,3183.12226627793,"alignvideo","alignvideo"
"sub-0061","ses-03","run-02",0.0871077296308845,32.9255880532234,3189.41652898846,"alignvideo","alignvideo"
"sub-0061","ses-03","run-03",0.0875765838886278,32.4188055855263,3169.319057218,"alignvideo","alignvideo"
"sub-0061","ses-04","run-01",0.123749326936069,34.5290931373323,3301.00682493254,"alignvideo","alignvideo"
"sub-0061","ses-04","run-02",0.142453684837838,35.3738573545946,3322.22935623006,"alignvideo","alignvideo"
"sub-0062","ses-01","run-01",0.0916164913132649,35.1040498358209,3859.97187562141,"alignvideo","alignvideo"
"sub-0062","ses-01","run-02",0.0902179375112727,36.1080292952727,3895.0121472858,"alignvideo","alignvideo"
"sub-0062","ses-01","run-03",0.102821101474877,33.9970158068966,3903.66802688071,"alignvideo","alignvideo"
"sub-0062","ses-01","run-04",0.0963137562176324,36.3359768956954,3876.15110213691,"alignvideo","alignvideo"
"sub-0062","ses-02","run-01",0.0934757891288782,35.2901260954654,3567.35507779523,"alignvideo","alignvideo"
"sub-0062","ses-02","run-02",0.0818291763246501,37.3393467416577,3560.15843723065,"alignvideo","alignvideo"
"sub-0062","ses-02","run-03",0.107051025975799,33.028309991357,3533.6850341752,"alignvideo","alignvideo"
"sub-0062","ses-02","run-04",0.0970657553478641,34.8105335914567,3548.17258851253,"alignvideo","alignvideo"
"sub-0062","ses-03","run-01",0.101685643825894,32.5227032517301,3557.65620697425,"alignvideo","alignvideo"
"sub-0062","ses-03","run-02",0.094224827925952,33.6995147008995,3598.00195120485,"alignvideo","alignvideo"
"sub-0062","ses-03","run-03",0.0980117298966165,32.5713852932331,3588.93606041399,"alignvideo","alignvideo"
"sub-0062","ses-04","run-01",0.129350271734807,33.890378047356,3898.25978776059,"alignvideo","alignvideo"
"sub-0062","ses-04","run-02",0.123965907072432,31.9805892756757,3889.81984956024,"alignvideo","alignvideo"
"sub-0064","ses-01","run-01",0.121972865054104,31.5371369309702,3705.92287346745,"alignvideo","alignvideo"
"sub-0064","ses-01","run-02",0.126035168651127,32.5885488341818,3703.1385723975,"alignvideo","alignvideo"
"sub-0064","ses-01","run-03",0.100817884209655,32.0954485182266,3672.6664166726,"alignvideo","alignvideo"
"sub-0064","ses-01","run-04",0.112661158931291,32.0171860016556,3681.23818165322,"alignvideo","alignvideo"
"sub-0064","ses-04","run-01",0.136931105260142,33.4667512288871,3617.63336691701,"alignvideo","alignvideo"
"sub-0064","ses-04","run-02",0.113518529668108,35.4413288335135,3639.37911104104,"alignvideo","alignvideo"
"sub-0066","ses-01","run-01",0.0903008801412313,38.8348841492537,3379.83643493476,"alignvideo","alignvideo"
"sub-0066","ses-01","run-02",0.0993104008174545,32.8612863854545,3348.79723927007,"alignvideo","alignvideo"
"sub-0066","ses-01","run-03",0.113828978559606,31.4764200916256,3370.14427363516,"alignvideo","alignvideo"
"sub-0066","ses-01","run-04",0.0994564577735678,33.4834700240066,3369.34444842934,"alignvideo","alignvideo"
"sub-0066","ses-02","run-01",0.064377629097852,37.523642375895,3659.70473319539,"alignvideo","alignvideo"
"sub-0066","ses-02","run-02",0.109009225132987,36.7058288880517,3646.64131138156,"alignvideo","alignvideo"
"sub-0066","ses-02","run-03",0.0788557856491097,37.5003598305964,3674.27443535013,"alignvideo","alignvideo"
"sub-0066","ses-02","run-04",0.0904800983198247,37.3010173537788,3675.86419100699,"alignvideo","alignvideo"
"sub-0066","ses-03","run-01",0.0726480095295847,34.0448992820069,3546.69637152478,"alignvideo","alignvideo"
"sub-0066","ses-03","run-02",0.0597503665877061,35.1312612818591,3544.94336242947,"alignvideo","alignvideo"
"sub-0066","ses-03","run-03",0.0633205186297932,34.3728888825188,3520.69426641892,"alignvideo","alignvideo"
"sub-0066","ses-04","run-01",0.0905211590449881,34.0787968958169,3656.05595659022,"alignvideo","alignvideo"
"sub-0066","ses-04","run-02",0.0906286274854054,35.4002120075676,3614.98487891647,"alignvideo","alignvideo"
"sub-0068","ses-01","run-01",0.118481653063433,38.1845381343284,3699.27231956054,"alignvideo","alignvideo"
"sub-0068","ses-01","run-02",0.126733616033455,39.3196564821818,3674.9158590247,"alignvideo","alignvideo"
"sub-0068","ses-01","run-03",0.142155102243153,40.3549018118227,3675.20088882915,"alignvideo","alignvideo"
"sub-0068","ses-01","run-04",1.69152499705882,69.7624733529412,3702.37624290684,"alignvideo","alignvideo"
"sub-0069","ses-01","run-01",0.110153048532649,36.2914246277985,3621.54608726157,"alignvideo","alignvideo"
"sub-0069","ses-01","run-02",0.107741350058982,36.6105091592727,3614.07587865822,"alignvideo","alignvideo"
"sub-0069","ses-01","run-03",0.0994005359720197,34.9348637862069,3610.02371844619,"alignvideo","alignvideo"
"sub-0069","ses-01","run-04",0.118039075989901,34.1689688766556,3628.76289125766,"alignvideo","alignvideo"
"sub-0069","ses-02","run-01",0.10895418558031,37.668647571599,3055.64381629185,"alignvideo","alignvideo"
"sub-0069","ses-02","run-02",0.125341498635593,37.2865663665231,3056.15951090695,"alignvideo","alignvideo"
"sub-0069","ses-02","run-03",0.106047729327398,36.4819331685393,3056.66069509797,"alignvideo","alignvideo"
"sub-0069","ses-02","run-04",0.0958257009842278,36.6630064786418,3030.50504661079,"alignvideo","alignvideo"
"sub-0069","ses-03","run-01",0.11035920517699,37.2294412205882,3105.43141285715,"alignvideo","alignvideo"
"sub-0069","ses-03","run-02",0.115528776865367,37.6521190569715,3094.28491042213,"alignvideo","alignvideo"
"sub-0069","ses-03","run-03",0.12306631325282,37.6859793007519,3086.82458416072,"alignvideo","alignvideo"
"sub-0069","ses-04","run-01",0.131947314000474,37.87646151618,2941.0406767686,"alignvideo","alignvideo"
"sub-0069","ses-04","run-02",0.13453989180973,37.6323633535135,2928.63217920716,"alignvideo","alignvideo"
"sub-0070","ses-01","run-01",0.17610984356903,42.0342419253731,3578.25772634875,"alignvideo","alignvideo"
"sub-0070","ses-01","run-02",0.186449111035345,37.8815975563636,3585.36156734168,"alignvideo","alignvideo"
"sub-0070","ses-01","run-03",0.158994544383251,39.2272478009852,3564.04037341549,"alignvideo","alignvideo"
"sub-0070","ses-01","run-04",0.178406869462748,37.9085297251656,3594.92957086321,"alignvideo","alignvideo"
"sub-0070","ses-02","run-01",0.168696742051432,38.3114612505967,3304.30073795107,"alignvideo","alignvideo"
"sub-0070","ses-02","run-02",0.15035781981873,35.7458248923574,3287.24577994373,"alignvideo","alignvideo"
"sub-0070","ses-02","run-03",0.164358131019015,39.2022324701815,3303.93451427899,"alignvideo","alignvideo"
"sub-0070","ses-02","run-04",0.16083854445345,38.5371683483023,3278.04027385964,"alignvideo","alignvideo"
"sub-0070","ses-03","run-01",0.170627134474048,39.3058893096886,3280.42882839788,"alignvideo","alignvideo"
"sub-0070","ses-03","run-02",0.160741742553223,38.7813139032983,3283.41799475503,"alignvideo","alignvideo"
"sub-0070","ses-03","run-03",0.160815295808647,34.8361698270677,3288.56933242801,"alignvideo","alignvideo"
"sub-0070","ses-04","run-01",0.164929546776953,35.9690274609313,3493.96101450319,"alignvideo","alignvideo"
"sub-0070","ses-04","run-02",0.162393104387243,33.8624647675676,3531.01900732384,"alignvideo","alignvideo"
"sub-0071","ses-01","run-01",0.135217384816045,39.9535052173507,3313.15445125528,"alignvideo","alignvideo"
"sub-0071","ses-01","run-02",0.148678034681862,41.2831337978182,3322.2773438956,"alignvideo","alignvideo"
"sub-0071","ses-01","run-03",0.137651867394089,40.6841067093596,3344.24851486629,"alignvideo","alignvideo"
"sub-0071","ses-01","run-04",0.13357248051606,40.4342014321192,3322.66861386296,"alignvideo","alignvideo"
"sub-0073","ses-01","run-01",0.0985968703675373,30.8066870988806,3788.17369695408,"alignvideo","alignvideo"
"sub-0073","ses-01","run-02",0.111060855094545,30.6616706130909,3736.61427886849,"alignvideo","alignvideo"
"sub-0073","ses-01","run-03",0.0993605934553694,31.9549977389163,3753.73075810889,"alignvideo","alignvideo"
"sub-0073","ses-01","run-04",0.117974176424669,31.0668858294702,3775.9968723536,"alignvideo","alignvideo"
"sub-0073","ses-02","run-01",0.118464529756325,32.0113708651551,3358.49432657384,"alignvideo","alignvideo"
"sub-0073","ses-02","run-02",0.147542515247363,32.4996492588805,3319.69519641599,"alignvideo","alignvideo"
"sub-0073","ses-02","run-03",0.113059195152982,31.5485147640449,3331.02815670805,"alignvideo","alignvideo"
"sub-0073","ses-02","run-04",0.133844823553122,34.7720341708653,3331.75891599373,"alignvideo","alignvideo"
"sub-0073","ses-03","run-01",0.103820285386678,32.3927094238754,3641.87195088705,"alignvideo","alignvideo"
"sub-0073","ses-03","run-02",0.113274374703148,33.523377332084,3670.03130711052,"alignvideo","alignvideo"
"sub-0073","ses-03","run-03",0.138704563436466,30.961311218985,3659.91177891487,"alignvideo","alignvideo"
"sub-0073","ses-04","run-01",0.115104804495896,32.5677154459353,3428.03192311003,"alignvideo","alignvideo"
"sub-0073","ses-04","run-02",0.109971044356757,31.7389431827027,3439.48984891219,"alignvideo","alignvideo"
"sub-0074","ses-01","run-01",0.132105295554478,37.1945557154851,3520.65184593374,"alignvideo","alignvideo"
"sub-0074","ses-01","run-02",0.117512016707636,36.8035391854546,3535.15006971339,"alignvideo","alignvideo"
"sub-0074","ses-01","run-03",0.15566680737734,39.1638396866995,3499.52893756289,"alignvideo","alignvideo"
"sub-0074","ses-01","run-04",0.110465136331126,36.8042585347682,3548.3063497593,"alignvideo","alignvideo"
"sub-0074","ses-02","run-01",0.124243973577566,36.0111915429594,3332.28336779291,"alignvideo","alignvideo"
"sub-0074","ses-02","run-02",0.112631788776642,36.780426835845,3317.14699050105,"alignvideo","alignvideo"
"sub-0074","ses-02","run-03",0.130053206860847,34.9032297251512,3301.16304504112,"alignvideo","alignvideo"
"sub-0074","ses-02","run-04",0.112383056935816,38.2033453307777,3281.25303110532,"alignvideo","alignvideo"
"sub-0074","ses-03","run-01",0.124276296583737,36.8158540960208,3073.20793714186,"alignvideo","alignvideo"
"sub-0074","ses-03","run-02",0.12030529667024,38.1237180862069,3051.98633526316,"alignvideo","alignvideo"
"sub-0074","ses-03","run-03",0.103150820291536,40.8579763590226,3053.44891134004,"alignvideo","alignvideo"
"sub-0075","ses-01","run-01",0.108747544377052,41.5378890652985,2937.36097472993,"alignvideo","alignvideo"
"sub-0075","ses-01","run-02",0.112717380401724,38.948980056,2932.8721472829,"alignvideo","alignvideo"
"sub-0075","ses-01","run-03",0.101700643967586,39.3359457241379,2933.83762054453,"alignvideo","alignvideo"
"sub-0075","ses-01","run-04",0.101041680673593,38.5126327963576,2936.72773854696,"alignvideo","alignvideo"
"sub-0075","ses-02","run-01",0.0824603854434367,38.8362765704057,2993.57788638434,"alignvideo","alignvideo"
"sub-0075","ses-02","run-02",0.0913488582785091,36.9762726092573,2995.85650240311,"alignvideo","alignvideo"
"sub-0075","ses-02","run-03",0.101684189217545,36.7229210734659,2981.6832712924,"alignvideo","alignvideo"
"sub-0075","ses-02","run-04",0.109942832870208,38.2986281927711,2991.84666208286,"alignvideo","alignvideo"
"sub-0075","ses-03","run-01",0.099092759484429,37.0981017871972,2979.7742370676,"alignvideo","alignvideo"
"sub-0075","ses-03","run-02",0.106949911998576,36.7956269962519,2971.58040332121,"alignvideo","alignvideo"
"sub-0075","ses-03","run-03",0.0808750683445488,36.2841556682331,2981.74055249079,"alignvideo","alignvideo"
"sub-0076","ses-01","run-01",0.107416213626007,41.1999797052239,3538.52522680418,"alignvideo","alignvideo"
"sub-0076","ses-01","run-02",0.131269166212044,39.6646804654545,3519.36358735134,"alignvideo","alignvideo"
"sub-0076","ses-01","run-03",0.109884931899369,40.2729188039409,3496.57202869265,"alignvideo","alignvideo"
"sub-0076","ses-01","run-04",0.129386904423179,38.679935352649,3491.95790301748,"alignvideo","alignvideo"
"sub-0076","ses-02","run-01",0.104176838669871,39.2006583329356,3573.08266706286,"alignvideo","alignvideo"
"sub-0076","ses-02","run-02",0.108740985712971,39.5468766286329,3556.51614561756,"alignvideo","alignvideo"
"sub-0076","ses-02","run-03",0.119210326845203,39.4219261356958,3593.70084063895,"alignvideo","alignvideo"
"sub-0076","ses-02","run-04",0.11788682471667,38.7312994348302,3560.86349325873,"alignvideo","alignvideo"
"sub-0076","ses-03","run-01",0.138394064484775,39.0278185112457,3887.60303493099,"alignvideo","alignvideo"
"sub-0076","ses-03","run-02",0.100376293336432,37.7834688530735,3871.86406167903,"alignvideo","alignvideo"
"sub-0076","ses-03","run-03",0.122308818893233,38.0925871212406,3878.47601321646,"alignvideo","alignvideo"
"sub-0076","ses-04","run-01",0.11696311238603,39.9361248074191,3873.44490410319,"alignvideo","alignvideo"
"sub-0076","ses-04","run-02",0.106802843595027,40.0896060097297,3862.34353434075,"alignvideo","alignvideo"
"sub-0077","ses-01","run-01",0.11117554287528,37.4193678516791,3318.3271933789,"alignvideo","alignvideo"
"sub-0077","ses-01","run-02",0.103116489890618,39.0044609469091,3307.72060259067,"alignvideo","alignvideo"
"sub-0077","ses-01","run-03",0.135740438094463,35.6447586463054,3286.31562224132,"alignvideo","alignvideo"
